Gene.id	genename	Control_rep1	Control_rep2	si91_rep1	si91_rep2	Control_rep1.1	Control_rep2.1	si91_rep1.1	si91_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000134987	WDR36	3470.78702559667	3442.66966800117	2821.22955521464	2696.25467984726	12.686009259229	12.6793349026832	12.5216996042359	12.4873488255976	3107.73523216494	-0.325189653012212	0.0848733399483219	-3.83146996701456	0.000127379925390124	0.000494340002293356	chr5	+	111091715	111130502	38787	protein_coding
ENSG00000083097	DOP1A	1016.1825112279	950.265225133451	1357.17541960521	1335.81567471885	11.8775658558912	11.8440942886605	12.0336858431458	12.0246173581607	1164.85970767135	0.454108806939194	0.118572195650182	3.82980853520611	0.000128243000747691	0.000497579441229933	chr6	+	83067665	83168719	101054	protein_coding
ENSG00000120647	CCDC77	282.932856473655	368.960410971936	174.138597627553	166.207480264557	11.3867998736994	11.4660673801306	11.2656824029972	11.2554849188531	248.059836334425	-0.938550255164649	0.245083726640416	-3.8295086664064	0.000128399361604849	0.000498076020828712	chr12	+	389349	442638	53289	protein_coding
ENSG00000235718	MFRP	0	0	24.8769425182218	18.467497807173	10.8196406304786	10.8196406304786	10.9888039079667	10.9654131467866	10.8361100813487	6.85473060008368	1.79009334801216	3.82925874100121	0.000128529817693004	0.000498471915591094	chr11	-	119338941	119346705	7764	protein_coding
ENSG00000114120	SLC25A36	1495.65651227486	1373.99319710903	1917.36731038591	1878.55491582966	12.090562746445	12.0407680098409	12.2467110696844	12.233257493387	1666.39298389987	0.404119014691111	0.1055394474688	3.82908025750826	0.00012862305897262	0.000498723338667195	chr3	+	140941835	140980995	39160	protein_coding
ENSG00000165661	QSOX2	1105.81391232452	1369.18902509117	873.457092862011	843.349066527569	11.9211771572283	12.0387500655513	11.8034144786955	11.7869284288339	1047.95227420132	-0.528357375007468	0.138029830757305	-3.8278491838222	0.000129267920568121	0.00050111303218468	chr9	-	136206332	136245812	39480	protein_coding
ENSG00000213923	CSNK1E	6510.69538809033	7008.32613965965	8137.52430818279	8254.97151980635	13.257352047689	13.331201650942	13.4852417797905	13.5003111096769	7477.87933893478	0.277835152383618	0.0726052206808007	3.82665529804094	0.000129896211613912	0.000503437448103113	chr22	-	38290690	38318084	27394	protein_coding
ENSG00000101665	SMAD7	4313.10621662511	4521.68670321337	3625.58402997048	3516.00638806567	12.8710878994402	12.913045039906	12.722126076663	12.6966684928276	3994.09583446866	-0.306996128999987	0.080259182884383	-3.82505923891885	0.000130740645356546	0.000506598354954405	chr18	-	48919852	48952052	32200	protein_coding
ENSG00000177045	SIX5	1069.09743476687	1101.11622649437	1444.7054025397	1487.65954557783	11.9035626770339	11.9189421194637	12.0700078792451	12.0873639729336	1275.64465234469	0.433918257499905	0.113447318122	3.8248436779552	0.000130855088814786	0.000506929899352448	chr19	-	45764784	45769252	4468	protein_coding
ENSG00000112578	BYSL	655.497114043926	813.82673982612	496.617482123021	438.090086870161	11.6758629974313	11.7704443850964	11.5674927745105	11.52294947433	601.007855715807	-0.652782871683862	0.170721386489111	-3.82367367737783	0.000131477902247439	0.000509230277614583	chr6	+	41921498	41933046	11548	protein_coding
ENSG00000181924	COA4	1085.29588074818	1338.44232417684	823.703207825568	856.68670383275	11.9113752624831	12.0257370283173	11.775995151004	11.7942711261073	1026.03202914584	-0.529442063272603	0.138515657112712	-3.82225428019152	0.00013223722416516	0.000512058238643514	chr11	-	73872666	73876846	4180	protein_coding
ENSG00000166562	SEC11C	341.247262006393	299.780333914698	173.217229386137	170.311368666151	11.441700079433	11.4032214822076	11.2645101196773	11.2607918602818	246.139048493345	-0.899138368390848	0.235267723646706	-3.82176677044342	0.000132498974759293	0.000512958646658549	chr18	+	59139898	59158832	18934	protein_coding
ENSG00000173418	NAA20	1290.47619651152	1316.34313289467	955.458866348002	950.050164969013	12.0050864870989	12.0162767823799	11.846777765305	11.8439829939917	1128.0820901808	-0.452180185419822	0.118325001978422	-3.8215100600825	0.000132637002174212	0.000513379779308476	chr20	+	20017309	20033629	16320	protein_coding
ENSG00000072135	PTPN18	89.631401096616	114.339294025157	32.2478884495468	28.7272188111581	11.140262450646	11.1815633786879	11.0122088626578	11.0014080052548	66.2364505956196	-1.74192673925401	0.455992711611497	-3.82007583651494	0.000133410648347649	0.000516260385900855	chr2	+	130356055	130375405	19350	protein_coding
ENSG00000147421	HMBOX1	968.667069682705	910.871014586968	1284.38732853338	1298.8806791045	11.8535657552973	11.8234681598128	12.0024336364902	12.0087364124815	1115.70152297689	0.459166352072695	0.120207037752773	3.81979591758222	0.000133562136732384	0.000516732683725708	chr8	+	28890394	29053262	162868	protein_coding
ENSG00000096433	ITPR3	11537.6131242921	12572.5181707494	9909.31543642503	10094.5394958209	13.8662679173235	13.9642323566783	13.6967462052647	13.7171016210778	11028.4965568219	-0.269518719974228	0.0705595230814035	-3.81973556798689	0.000133594818357788	0.000516745228434169	chr6	+	33620364	33696574	76210	protein_coding
ENSG00000170873	MTSS1	151.185495825617	161.420179800222	316.029306805559	281.11635550919	11.2354642630883	11.2492088462628	11.4186110312505	11.3849993081853	227.437834485147	0.933691938665124	0.24451484231235	3.81854913115008	0.00013423885164926	0.000519121957038877	chr8	-	124550783	124728473	177690	protein_coding
ENSG00000033800	PIAS1	1761.31102636844	1691.06855028804	2175.35041798229	2308.43722589663	12.1915708133938	12.1657950485682	12.3321903318774	12.3738636127453	1984.04180513385	0.377122566254993	0.098773026830832	3.81807238630936	0.000134498465919256	0.000520011359533196	chr15	+	68054314	68193847	139533	protein_coding
ENSG00000123066	MED13L	4803.37918165961	4938.68883436394	5808.30539388409	6066.57302965635	12.9676314484949	12.9930592612425	13.1456972229113	13.1878420635007	5404.236609891	0.28541871864864	0.0747878542538099	3.81637795998272	0.00013542500947044	0.000523465222383725	chr12	-	115958575	116277693	319118	protein_coding
ENSG00000215021	PHB2	4660.83285702403	5153.91574076424	3902.91587063658	3979.74577744579	12.9402957817899	13.0325139537527	12.7843367922894	12.8010419863755	4424.35256146766	-0.316591949889037	0.0829571779588254	-3.81632979422436	0.000135451435086132	0.000523465222383725	chr12	-	6965326	6970753	5427	protein_coding
ENSG00000100813	ACIN1	8976.09886644665	9282.62117291635	10726.5690665607	11077.4207680026	13.5893868076689	13.6255751197504	13.7844015557756	13.8204059475649	10015.6774684816	0.255882036504878	0.0670650302480329	3.81543161254867	0.000135945103453299	0.000525257407201355	chr14	-	23058566	23095614	37048	protein_coding
ENSG00000133739	LRRCC1	191.14166257953	243.091104103906	102.271874797134	95.4154053370607	11.2867714699456	11.3458231711384	11.1620264337285	11.1504020588257	157.980011704408	-1.13584349392217	0.2977106746709	-3.81525954747096	0.000136039868985587	0.000525507882989437	chr8	+	85107237	85146080	38843	protein_coding
ENSG00000117748	RPA2	670.615663626488	956.030231554887	530.708107055399	471.947166183311	11.685397840282	11.8470724834296	11.5921576834978	11.5490762078651	657.325292105022	-0.698711716410192	0.183198305907744	-3.81396385162019	0.000136755480063013	0.000528155982738409	chr1	-	27891523	27914575	23052	protein_coding
ENSG00000198468	FLVCR1-DT	154.425185021881	129.712644482321	45.1470438293656	59.5063818231131	11.2398649921553	11.2049922956742	11.0474229520527	11.0810638239973	97.1978137891702	-1.4427977634421	0.37848339169899	-3.81205039662497	0.00013781876682904	0.000532145361669631	chr1	-	212852104	212858125	6021	lncRNA
ENSG00000108384	RAD51C	491.352861433256	576.500642143651	335.378039875287	319.077323223934	11.5636042468497	11.6239920610046	11.436408069163	11.4214515770319	430.577216669032	-0.706811288442297	0.185510258131908	-3.8100927439803	0.000138914670128476	0.000536258897023343	chr17	+	58692601	58735611	43010	protein_coding
ENSG00000118816	CCNI	10858.3582894756	10082.0353966889	12432.9430496624	12676.9112725239	13.7980347941183	13.7157368037109	13.9514120832217	13.9737452594885	11512.5620020877	0.262072424261625	0.0688203148766399	3.8080677882888	0.000140056883366413	0.000540549356581056	chr4	-	77047154	77075989	28835	protein_coding
ENSG00000085982	USP40	2448.12513597625	2534.68115662492	1949.61519883546	1946.26907445596	12.4160286138439	12.4414044984738	12.2577644534407	12.2566226995514	2219.67264147315	-0.355144545498614	0.0932718487699266	-3.80762845576963	0.000140305861966139	0.000541391249745361	chr2	-	233475519	233565590	90071	protein_coding
ENSG00000067369	TP53BP1	5971.82708511188	5805.36146638656	7190.35775600753	7019.70111092655	13.1725351556621	13.1452090681391	13.357240622869	13.3328435106783	6496.81185460813	0.271054083573851	0.0712191781131194	3.8059142320251	0.000141281339545367	0.000545035462206555	chr15	-	43407208	43510614	103406	protein_coding
ENSG00000011454	RABGAP1	2747.25643843122	2667.27630431796	3384.18555071959	3383.65598711426	12.5014874287366	12.479239589456	12.6653359397729	12.665208454817	3045.59357014576	0.321993974221031	0.0846222999832212	3.80507235427157	0.000141762744847963	0.000546772458869765	chr9	+	122941019	123104866	163847	protein_coding
ENSG00000162599	NFIA	4853.05441600232	4321.83314727023	3599.78571921084	3706.83719873979	12.9770242287053	12.8728710630979	12.7161790860383	12.7406738262933	4120.3776203058	-0.328264757759822	0.0862860015929509	-3.80438022042546	0.000142159679828649	0.000548182965736439	chr1	+	61082560	61462788	380228	protein_coding
ENSG00000197106	SLC6A17	477.314208249449	557.283954072196	337.220776358118	282.142327609588	11.5531254822536	11.6108040921901	11.4380747537359	11.3860170190969	413.490316572338	-0.739788325472853	0.194468556610553	-3.80415393813186	0.000142289678373424	0.000548563743573186	chr1	+	110150493	110202202	51709	protein_coding
ENSG00000154174	TOMM70	2454.60451436877	2540.44616304635	1962.51435421528	1944.21713025516	12.4179475096288	12.4430751595047	12.26215477821	12.2559219531226	2225.44554047139	-0.354637345003858	0.0932251097573103	-3.80409683535984	0.000142322501443083	0.000548569799699261	chr3	-	100363430	100401089	37659	protein_coding
ENSG00000080503	SMARCA2	3631.69158901108	3848.14178630887	4671.33698397721	4562.49793047214	12.723529849194	12.7722910968325	12.9423298663061	12.9210972260016	4178.41707244232	0.303772683030532	0.0798572829726223	3.80394463376215	0.000142410022814433	0.000548786636764379	chr9	+	2015185	2193620	178435	protein_coding
ENSG00000261150	EPPK1	55.0747163364749	53.8067266000741	6.44957768990937	11.2856931043835	11.0711664618295	11.0682613795014	10.9058108973086	10.9336150894056	31.6541784327105	-2.62646625492494	0.690883954128291	-3.8016026269402	0.000143763167849951	0.000553879474378883	chr8	-	143857323	143878467	21144	protein_coding
ENSG00000104361	NIPAL2	288.332338467427	275.75947382538	463.448225432059	468.869249882116	11.3921168549732	11.3796539974833	11.5426137061324	11.5467429791215	374.102321901745	0.725206743355917	0.190902094908461	3.79884120026896	0.000145374195644238	0.000559963409291925	chr8	-	98189832	98294393	104561	protein_coding
ENSG00000113269	RNF130	1588.52760256774	1503.70584159136	1963.43572245669	2091.95711271255	12.1269980302106	12.0937723647278	12.2624677021875	12.3052711268127	1786.90656983208	0.391250734040834	0.103018070458569	3.79788450996258	0.000145936286768252	0.000562005186845793	chr5	-	179955066	180071759	116693	protein_coding
ENSG00000130822	PNCK	22.6778243738426	10.5691784393003	78.316300520328	72.8440191282937	10.9811620968798	10.9299395357889	11.1194197638887	11.1087929241175	46.1018306154411	2.19532495402955	0.578097823108757	3.79749735472805	0.000146164336000547	0.000562759945123406	chrX	-	153669783	153673288	3505	protein_coding
ENSG00000103047	TANGO6	866.076911801036	936.813543483432	620.080826472715	624.817009142688	11.7994028234566	11.8371057306023	11.6530503133373	11.6561410976715	761.947072724968	-0.534732832599747	0.140828661951343	-3.79704546780755	0.0001464309390718	0.000563662779282304	chr16	+	68843530	69085182	241652	protein_coding
ENSG00000214826	DDX12P	71.273162317791	166.224351818086	29.4837837253	35.9090235139476	11.1056684793452	11.2555068726183	11.0037827761538	11.022829198373	75.7225803437811	-1.86523418993215	0.491521403957626	-3.7948178348159	0.000147751897732585	0.000568622903069516	chr12	-	9418672	9448229	29557	unprocessed_pseudogene
ENSG00000179918	SEPHS2	2006.44750888569	2141.69988556366	1597.65253061469	1584.10092301529	12.2769776513653	12.3214055998159	12.1305095179859	12.1252902507197	1832.47521201983	-0.382883549035011	0.100914874746933	-3.7941240079342	0.000148165614617851	0.000570090099383416	chr16	-	30443630	30445874	2244	protein_coding
ENSG00000170915	PAQR8	484.87348304073	527.49808756144	738.015961373915	777.686852102065	11.5587879395382	11.5898719459774	11.7265459350767	11.7498106821251	632.018596019537	0.581396663017057	0.153259358790416	3.79354753670948	0.000148510183701291	0.00057129065406723	chr6	+	52362150	52407777	45627	protein_coding
ENSG00000037897	METTL1	260.255032099813	337.252875654036	164.003546971981	138.506233553798	11.3638723890605	11.4381037441166	11.2526072357752	11.2177605229226	225.004422069907	-0.981935500586379	0.25886675312745	-3.79320823830526	0.000148713342119601	0.000571946821697053	chr12	-	57768470	57772105	3635	protein_coding
ENSG00000074582	BCS1L	498.912136224537	622.620693515143	336.299408116703	349.856486235889	11.5691807752915	11.6547093823903	11.4372420076045	11.4493772908901	451.922181023068	-0.710145779281282	0.187319628948813	-3.79109110596912	0.000149986918969048	0.000576718595545168	chr2	+	218659682	218663443	3761	protein_coding
ENSG00000148634	HERC4	5337.92789904305	6202.18607506211	4695.29255825402	4451.6929436291	13.065331818029	13.2094512137234	12.9469568862371	12.8991171303134	5171.77486899707	-0.335470473016414	0.0885124685020492	-3.79009283882583	0.000150590989914243	0.000578914508533663	chr10	-	67921904	68075283	153379	protein_coding
ENSG00000179195	ZNF664	5094.9512093233	4974.23970729613	4051.2561575045	4180.8363091239	13.0218222746288	12.9996587972148	12.8163953562283	12.8437532376401	4575.32084581196	-0.290645333048661	0.0766997863169644	-3.78938908444359	0.000151018221119225	0.000580429786578884	chr12	+	123973122	124015422	42300	protein_coding
ENSG00000221995	TIAF1	288.332338467427	272.876970614661	452.391806535071	477.077026685304	11.3921168549732	11.3767554319324	11.5341117716396	11.5529470477958	372.669535575616	0.728069075074765	0.19214000803514	3.78926326963415	0.000151094720187138	0.000580596677636784	chr17	-	29073520	29078857	5337	protein_coding
ENSG00000144893	MED12L	137.14684264181	98.0051091644206	259.825844079206	235.973583091656	11.2158142457326	11.1548408464816	11.3634286988142	11.3381458968684	182.737844744273	1.07950843015358	0.284972865784628	3.78810953520548	0.000151797927417569	0.000583151649552024	chr3	+	151086888	151437072	350184	protein_coding
ENSG00000143321	HDGF	13672.5683046296	15478.0814071534	11799.0416995685	12148.5356408187	14.0613844672965	14.2076312651586	13.8916678077626	13.9249210270393	13274.5567630425	-0.283817897127643	0.0749242719426321	-3.78806346419964	0.000151826071808394	0.000583151649552024	chr1	-	156742108	156751675	9567	protein_coding
ENSG00000100410	PHF5A	580.984262529872	701.409114608108	425.672127534018	382.687593448641	11.6270349802474	11.7044639450664	11.5131001502273	11.4777820278615	522.68827453016	-0.66598936702035	0.175823546031585	-3.78782809272151	0.000151969934939758	0.000583576518923119	chr22	-	41459716	41468692	8976	protein_coding
ENSG00000148468	FAM171A1	4328.22476620767	4862.78291648169	3701.13622576656	3633.9931796115	12.8741754863897	12.9788558352116	12.7393813771968	12.7240584423786	4131.53427201686	-0.325655437590625	0.0860236365965373	-3.78565067084985	0.000153306911194682	0.00058858184868772	chr10	-	15211642	15371289	159647	protein_coding
ENSG00000119844	AFTPH	829.360434243386	819.591746247557	1128.67609573414	1161.4004176511	11.7791581113628	11.773688909255	11.9319783298022	11.9472249015116	984.757173469047	0.473797824655334	0.125163279492639	3.78543792217588	0.000153438134786455	0.000588956829194543	chr2	+	64524304	64593005	68701	protein_coding
ENSG00000155438	NIFK	616.620843688768	652.406560025898	430.278968741096	387.817453950634	11.6507843046967	11.6738992502978	11.5167715590473	11.4821030609644	521.780956601599	-0.632980449242918	0.167218116299434	-3.78535808948747	0.000153487402942403	0.000589017136827287	chr2	-	121726944	121736875	9931	protein_coding
ENSG00000186566	GPATCH8	3428.67106604525	3460.92552166905	4159.05624175013	4347.04378938846	12.675998535119	12.6836724731587	12.8391956929805	12.8780084644648	3848.92415471322	0.303913064051044	0.0802884771927479	3.7852637723025	0.000153545629287644	0.000589111788171808	chr17	-	44395280	44503406	108126	protein_coding
ENSG00000197971	MBP	161.984459813161	124.908472464458	281.938681873181	283.168299709987	11.2499535088298	11.1978301773118	11.385815166033	11.3870328119261	212.999978465197	0.980269182425598	0.258987132728939	3.78501113972935	0.000153701693467882	0.000589581692622755	chr18	-	77012778	77132769	119991	protein_coding
ENSG00000111863	ADTRP	98.2705722866513	89.3575995322658	29.4837837253	24.6233304095641	11.1552924782252	11.1397743688786	11.0037827761538	10.9879403990648	60.4338214884453	-1.79144933051959	0.473489855691975	-3.7835009746967	0.000154637718720898	0.000593042577388666	chr6	-	11713522	11778803	65281	protein_coding
ENSG00000149792	MRPL49	1913.57641859281	1947.61133604197	1443.78403429828	1509.2049596862	12.2454043223653	12.2570808445698	12.0696323108568	12.0959593173381	1703.54418715481	-0.387169638080934	0.10236067246736	-3.78240615998681	0.000155319654956983	0.000595527720283949	chr11	+	65122320	65127371	5051	protein_coding
ENSG00000166189	HPS6	1909.2568329978	2198.38911537445	1546.05590909542	1546.13995530054	12.2439134211906	12.3395149609325	12.1104953914441	12.1105283099936	1799.96045319205	-0.41020651124415	0.108508836818139	-3.78039727705915	0.000156578312227396	0.000600222562683442	chr10	+	102065348	102068036	2688	protein_coding
ENSG00000132463	GRSF1	3478.34630038795	3859.67179915174	2872.82617673391	2941.46201184251	12.6877975331704	12.7748362922624	12.5355976715858	12.5538391049017	3288.07657202903	-0.336190073615151	0.0889564493690315	-3.77926587672674	0.000157291405790883	0.000602824464158816	chr4	-	70815782	70839890	24108	protein_coding
ENSG00000197903	H2BC12	4001.01615738509	5906.2490787617	2433.33352557866	2360.76180301695	12.8056281847996	13.161836932169	12.4116360623328	12.3898394952578	3675.3401411856	-1.0473054490845	0.277125193489295	-3.77917805269826	0.00015734688674193	0.000602905457974481	chr6	-	27146360	27146855	495	protein_coding
ENSG00000188878	FBF1	415.760113520448	563.048960493632	256.140371113543	303.687741717957	11.5051290462842	11.6147857450068	11.3596029822871	11.4069610904271	384.659296711395	-0.808293149297399	0.213884367527914	-3.7791127918309	0.000157388125826009	0.000602931857840229	chr17	-	75937711	75940947	3236	protein_coding
ENSG00000181072	CHRM2	466.515244261905	526.537253157868	313.265202081312	291.376076513175	11.5449530257035	11.5891863272134	11.4160227065312	11.3950913208633	399.423444003565	-0.71591078376663	0.189464506760195	-3.7786010478087	0.000157711855492349	0.000604040191895529	chr7	+	136868668	137020255	151587	protein_coding
ENSG00000280195	AC245140.2	59.3943019314925	47.0808857750648	151.104391592162	132.350400951407	11.0808181843209	11.0522399265195	11.2353534783526	11.2088673532869	97.4824950625316	1.41571464872192	0.374809487075733	3.77715798969589	0.000158628113579046	0.00060741694538678	chrX	-	154396877	154398816	1939	lncRNA
ENSG00000174684	B4GAT1	1997.80833769566	1993.73138741346	1550.66275030249	1519.46468069018	12.2740785291651	12.2727077423634	12.1122982125495	12.1000270630495	1765.41678902545	-0.378535369697505	0.100226298248628	-3.7768068492212	0.000158851823955329	0.000608140908590599	chr11	-	66345373	66347629	2256	protein_coding
ENSG00000170345	FOS	682.494524012787	479.456367382803	900.176771863064	918.24502985666	11.6928080023783	11.5547349252692	11.817783525314	11.8273663116459	745.093173278828	0.647864387471649	0.171578115866738	3.77591503554471	0.000159421330690972	0.00061018809804157	chr14	+	75278827	75282230	3403	protein_coding
ENSG00000087008	ACOX3	968.667069682705	998.306945312088	634.822718335365	729.466163383335	11.8535657552973	11.8686122300315	11.6626293967313	11.7214429837989	832.815724178373	-0.528769434665575	0.140060755393376	-3.7752861833457	0.000159824066350522	0.000611596214661153	chr4	-	8366281	8440723	74442	protein_coding
ENSG00000142102	PGGHG	377.963739564043	353.587060514772	569.405573194855	579.674236725154	11.4737760029636	11.4526732988623	11.6191507415264	11.626147207171	470.157652499706	0.651890262673113	0.172675753379615	3.77522755751342	0.00015986166082682	0.000611606742042974	chr11	+	289125	296107	6982	protein_coding
ENSG00000155329	ZCCHC10	268.894203289848	207.540231171714	113.328293694122	112.856931043835	11.3727242400309	11.3062170585569	11.1799680486747	11.1792217821389	175.65491479988	-1.07347186512969	0.284375932944658	-3.7748337350988	0.000160114419685153	0.000612357848332852	chr5	-	132996984	133026604	29620	protein_coding
ENSG00000130255	RPL36	6903.77767723694	8017.20226341103	5908.73453219839	6063.49511335515	13.3160173255933	13.4696301029591	13.1622439691977	13.1873475463002	6723.30239655038	-0.317950918576155	0.0842295819942192	-3.77481297007952	0.000160127757297772	0.000612357848332852	chr19	+	5674946	5691667	16721	protein_coding
ENSG00000143842	SOX13	492.432757832011	552.479782054332	764.735640374968	794.102405708441	11.5644036745823	11.6074691573608	11.7422885067961	11.7592468832562	650.937646492438	0.576103381121011	0.15264987439293	3.77401804889853	0.00016063913119629	0.000614179627507838	chr1	+	204073114	204127743	54629	protein_coding
ENSG00000133433	GSTT2B	568.025505744819	612.051515075842	382.367820187484	372.427872444656	11.618205298666	11.6477812315835	11.4775116689331	11.4690477685477	483.7181783632	-0.644939572745077	0.170912559348177	-3.77350602673516	0.000160969329047488	0.000615308064627733	chr22	-	23957413	23961195	3782	protein_coding
ENSG00000161847	RAVER1	2766.6945736088	3179.40104142223	2343.03943791993	2254.06070457551	12.5068319858158	12.6150251583466	12.3844533548916	12.3570211277801	2635.79893938162	-0.371517306382429	0.0984601585415141	-3.77327552469647	0.000161118185835513	0.000615653556784656	chr19	-	10316218	10333638	17420	protein_coding
ENSG00000125257	ABCC4	1399.54573278571	1512.35335122351	1102.8777849745	1042.38765400488	12.0514329146706	12.0972093032544	11.919780855063	11.8905331696917	1264.29113074715	-0.440860351090398	0.116838131591452	-3.77325745529681	0.00016112986041524	0.000615653556784656	chr13	-	95019834	95301451	281617	protein_coding
ENSG00000133805	AMPD3	512.950789408344	517.889743525713	802.511738273008	731.518107584132	11.5794190877582	11.5829854640974	11.76403935536	11.7226706534273	641.217594697799	0.573858183239793	0.152225934365534	3.7697793456259	0.000163391938772435	0.000624160761974438	chr11	+	10450320	10507579	57259	protein_coding
ENSG00000134152	KATNBL1	690.053798804068	652.406560025898	425.672127534018	455.531612576935	11.6974871455956	11.6738992502978	11.5131001502273	11.5365372396864	555.91602473523	-0.607488756054402	0.161149848476047	-3.76971347971636	0.000163435063256969	0.000624189657386767	chr15	-	34140673	34210096	69423	protein_coding
ENSG00000164684	ZNF704	34.5566847601411	26.903363300037	89.3727194173155	114.908875244632	11.0189726189629	10.9955506762381	11.1398013414851	11.182459008316	66.4354106805315	1.73488216693771	0.460285490683353	3.76914372069834	0.00016380854966571	0.000625479980918468	chr8	-	80628450	80874781	246331	protein_coding
ENSG00000224470	ATXN1L	2645.7461769483	2639.41210661435	3273.62136174971	3323.12363319075	12.4731783669759	12.4713892301324	12.6384290822667	12.6505486627922	2970.47581962578	0.31976851326303	0.0848422942229144	3.76897532288402	0.0001639190908572	0.000625757811043641	chr16	+	71846047	71885268	39221	protein_coding
ENSG00000107862	GBF1	14078.6093505612	14493.2261434914	11990.6862937829	12188.5485527342	14.0956177819747	14.1297383298221	13.9099996650356	13.9286783537243	13187.7675851424	-0.240895609543155	0.0639162773322506	-3.76892428028822	0.000163952610550316	0.000625757811043641	chr10	+	102245370	102382882	137512	protein_coding
ENSG00000170464	DNAJC18	690.053798804068	658.171566447334	972.043494693483	949.024192868615	11.6974871455956	11.6775583092414	11.855292660872	11.8434518548741	817.323263203375	0.511287691881256	0.135668567792913	3.76865253462169	0.000164131174628139	0.000626303153966897	chr5	-	139410202	139439525	29323	protein_coding
ENSG00000073008	PVR	5654.33754387809	6543.28228833043	4824.28411205221	4922.61413771201	13.1199233992677	13.2623135249239	12.9715924812089	12.9900642433367	5486.12952049319	-0.323918623638683	0.0859626108901068	-3.76813384661821	0.000164472512566389	0.000627469248658513	chr19	+	44643909	44666162	22253	protein_coding
ENSG00000257727	CNPY2	2371.45249166468	2482.79609883199	1836.28690514134	1941.13921395397	12.3930764125959	12.4262598034041	12.218414010321	12.2548699926951	2157.91867739799	-0.36227619271017	0.0961444915585195	-3.76803898837685	0.000164535009024654	0.000627571276273306	chr12	-	56309843	56315988	6145	protein_coding
ENSG00000137942	FNBP1L	1856.34190945883	1638.22265809154	2297.89239409057	2272.52820238268	12.2254822015384	12.1459800765853	12.3706168587373	12.3627691793565	2016.2462910059	0.387844557491396	0.10294234978213	3.76758990165118	0.00016483118897597	0.000628564384118011	chr1	+	93448117	93554661	106544	protein_coding
ENSG00000158604	TMED4	2369.29269886717	2471.26608598912	3007.3459399806	3088.17602219949	12.3924232067268	12.4228673696922	12.5710928588293	12.5919298435418	2734.02018675909	0.332290063403328	0.0882289692051842	3.76622402366005	0.000165735093406854	0.000631874043129999	chr7	-	44577893	44582287	4394	protein_coding
ENSG00000170801	HTRA3	78.8324371090719	60.5325674250833	154.789864557825	185.700950172129	11.1204024249151	11.0833021059897	11.2403574028923	11.2801318762083	119.963954816027	1.29063635043135	0.342800031584273	3.7649831724536	0.000166560298887639	0.000634882285857705	chr4	+	8269753	8307098	37345	protein_coding
ENSG00000279253	AL121753.2	52.9149235389661	68.2192426536653	145.576182143669	163.129563963362	11.0661974686254	11.0994930814805	11.2277293572315	11.2514606034591	107.459978074915	1.34645592884744	0.357749388674708	3.76368477898849	0.000167427909225386	0.000638050822977247	chr20	-	35262726	35264187	1461	TEC
ENSG00000103415	HMOX2	1409.2648003745	1517.15752324137	988.628123038964	1137.80305934194	12.0554596677201	12.0991137353211	11.8637266900916	11.936255650604	1263.2133764992	-0.461686008043927	0.12269223827983	-3.76296018816558	0.000167913940644371	0.000639764141552126	chr16	+	4474702	4510346	35644	protein_coding
ENSG00000132024	CC2D1A	2207.30823905401	2306.0025685746	2795.431244455	2925.04645823613	12.3423378856649	12.3731148005608	12.5146894509434	12.54950145714	2558.44712757994	0.341589265898772	0.0907915671930202	3.76234573826183	0.000168327132850408	0.0006411992541066	chr19	+	13906200	13930879	24679	protein_coding
ENSG00000165072	MAMDC2	713.811519576665	542.871438018604	983.09991359047	916.193085655863	11.7120142071965	11.6007523892444	11.8609242081914	11.8262833388828	788.993989210401	0.597577412796063	0.158845943057014	3.76199354730499	0.000168564397765792	0.000641963739202203	chr9	+	70043847	70226972	183125	protein_coding
ENSG00000185924	RTN4RL1	3.23968919626323	9.60834403572751	44.2256755879499	54.3765213211206	10.8807173348653	10.9248088375412	11.0450914286243	11.0695710515988	27.8625575352653	2.92121792866648	0.776663615085022	3.76123957905083	0.000169073391098421	0.000643710471553088	chr17	-	1934676	2025334	90658	protein_coding
ENSG00000165264	NDUFB6	841.239294629685	898.380167340522	603.496198127234	597.115762431928	11.7857610857278	11.8168248475912	11.6421258038648	11.6378799000308	735.057855632342	-0.535275640441114	0.142314912682497	-3.76120555711057	0.00016909639288619	0.000643710471553088	chr9	-	32553000	32573159	20159	protein_coding
ENSG00000125447	GGA3	1192.20562422487	1300.9697824375	1631.74315554707	1701.06174246072	11.96135547291	12.0096415623091	12.1435245875987	12.1695005332122	1456.49507616754	0.418094894168042	0.111194929794265	3.76001760999003	0.000169901396644035	0.000646634695423406	chr17	-	75237283	75262361	25078	protein_coding
ENSG00000279095	AC243964.4	160.904563414407	61.4934018286561	230.342060353906	351.908430436686	11.2485272397937	11.0853805684707	11.3319864391851	11.4511924715327	201.162114008414	1.39267645353911	0.370443563746434	3.75948346748006	0.000170264528025684	0.000647876275836729	chr19	+	44664130	44666158	2028	TEC
ENSG00000122515	ZMIZ2	2863.88524949669	3179.40104142223	3834.73462077183	3766.3435805629	12.5332008790601	12.6150251583466	12.7693250604077	12.7540854997995	3411.09112306341	0.330524596656182	0.0879465862525067	3.75824248262691	0.000171111019318965	0.000650952233223584	chr7	+	44748846	44769881	21035	protein_coding
