Gene.id	genename	Control_rep1	Control_rep2	si88_si91_rep1	si88_si91_rep2	Control_rep1.1	Control_rep2.1	si88_si91_rep1.1	si88_si91_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000116688	MFN2	4995.66873098131	5413.56790026303	4322.94421799742	4101.4768813704	12.603080522124	12.6977961319279	12.4358427099569	12.3761270531652	4708.41443265304	-0.305297793116958	0.0845483537257955	-3.61092534228508	0.000305106487560634	0.00122643724268572	chr1	+	11980180	12013514	33334	protein_coding
ENSG00000137040	RANBP6	1281.33518264941	1238.19924991528	907.928005175853	947.493077025441	11.2290203705556	11.2007469364142	10.9593743283628	10.9909903007233	1093.7388786915	-0.441437656087265	0.122293827386562	-3.60964789082862	0.000306612924261369	0.00123222291864462	chr9	-	6011024	6015624	4600	protein_coding
ENSG00000152894	PTPRK	5981.39571111555	6053.74534301416	7065.01479959095	7517.04465429351	12.8171110532764	12.8316173305797	13.0202621959502	13.0971279163059	6654.30012700354	0.276819517401521	0.076690345914427	3.60957450511963	0.000306699675669002	0.00123230184784118	chr6	-	127968784	128520599	551815	protein_coding
ENSG00000268173	AC007192.1	1127.4870475114	1466.62397297962	2233.70404495932	1609.4402952213	11.1250744514997	11.3437041877268	11.7330413348651	11.4255417841946	1609.31384016791	0.566767558399485	0.157065431270757	3.60848057916998	0.000307995565568138	0.00123723792932885	chr19	+	18153157	18178117	24960	protein_coding
ENSG00000144118	RALB	1841.78196065215	1948.96287318415	1485.78349286079	1417.74517320983	11.5485246170261	11.6015868803263	11.3549914789141	11.3144470020425	1673.56837497673	-0.384732466224513	0.106625560404919	-3.60825738934885	0.000308260590316904	0.00123792551580674	chr2	+	120252851	120294710	41859	protein_coding
ENSG00000172831	CES2	1898.92555370341	1911.70905568868	2555.54760772055	2337.2827116086	11.5770802564913	11.5833845721687	11.8676039413509	11.7778282407048	2175.86623218031	0.360841064424848	0.100005203329834	3.60822289651001	0.00030830156757348	0.00123792551580674	chr16	+	66934443	66945069	10626	protein_coding
ENSG00000196937	FAM3C	2408.82223016081	2460.71268193774	1953.91958414985	1865.03379123659	11.8079147227377	11.8293260097258	11.6039899612177	11.5602187969083	2172.12207187125	-0.350528182896049	0.0971774614131063	-3.60709343297141	0.000309646183779397	0.00124305273864392	chr7	-	121348877	121396308	47431	protein_coding
ENSG00000063245	EPN1	6663.82208197771	7392.92204561454	5869.07337887593	5539.19029645642	12.9483859321092	13.0764305943677	12.7942922828907	12.7250713080907	6366.25195073115	-0.301280538243754	0.0835265089378341	-3.60700503438958	0.000309751652853136	0.0012432043387299	chr19	+	55675225	55709533	34308	protein_coding
ENSG00000132357	CARD6	772.537421442997	766.644349512077	1082.56471110595	1048.33269850022	10.8441445029998	10.838854203068	11.0929832791419	11.0679449488828	917.519795140312	0.469463986591697	0.13016480808258	3.60668903912844	0.000310128944474583	0.0012444466080512	chr5	+	40841366	40855354	13988	protein_coding
ENSG00000114902	SPCS1	1812.11124887554	1991.11850877113	1405.32260217048	1487.63401977651	11.5334494086546	11.6218866631829	11.3069025647709	11.3560763966814	1674.04659489841	-0.395255293346005	0.109605033540018	-3.60617829838711	0.000310739667937488	0.0012466248159642	chr3	+	52705840	52708179	2339	protein_coding
ENSG00000093183	SEC22C	2346.18406085462	2438.1643187168	1958.49122566634	1717.26880135275	11.7816085126737	11.8200635900611	11.6062024933829	11.4840635139307	2115.02710164763	-0.380007167401114	0.105389137446599	-3.6057527047668	0.000311249435756744	0.00124839714708723	chr3	-	42548003	42601080	53077	protein_coding
ENSG00000113758	DBN1	14041.9390770962	14978.9757240345	12407.4350757667	11794.2420641744	13.901979487891	13.9878338812792	13.7387283144026	13.6723582299328	13305.647985268	-0.262011057311405	0.0726681984492367	-3.60558074787607	0.000311455624397294	0.00124895133766829	chr5	-	177456607	177473741	17134	protein_coding
ENSG00000134802	SLC43A3	748.36128592131	1041.14616263661	586.084442414624	581.075838597267	10.8222805792912	11.0626217506425	10.6630352133482	10.6577224869496	739.166932392452	-0.617654680979608	0.171365029956932	-3.60432161179466	0.000312969319955502	0.00125474730415348	chr11	-	57406955	57427580	20625	protein_coding
ENSG00000104320	NBN	1623.09782570598	1665.63778749491	1156.62530367317	1305.92301870314	11.4331019507982	11.4563709691159	11.1454469534778	11.2448540535409	1437.8209838943	-0.417943277195809	0.115990389351014	-3.6032578176026	0.000314253546057131	0.00125962095889567	chr8	-	89933330	89984667	51337	protein_coding
ENSG00000076662	ICAM3	176.925355408709	208.817450698302	86.8611888133998	92.8523247243056	10.0830191546445	10.1459195412229	9.86256319759186	9.88019149995875	141.364079911179	-1.10327515402195	0.306237607443719	-3.6026768992594	0.000314956919105835	0.00126216476399418	chr19	-	10333775	10339661	5886	protein_coding
ENSG00000124593	AL365205.1	251.651592475742	321.559266803019	559.568921618955	423.326727775329	10.2227473193211	10.3341169738124	10.6345965058626	10.4743397105918	389.026627168261	0.777200816727377	0.215738379375873	3.60251531960054	0.000315152820773997	0.00126267425159331	chr6	+	41780945	41789895	8950	protein_coding
ENSG00000198315	ZKSCAN8	2075.85090911212	1912.68941930698	2519.88880389189	2575.90320202912	11.6617731276541	11.5838668075183	11.8533374725895	11.8756811925461	2271.08308358503	0.353760979760455	0.0982136586873496	3.60195297159845	0.000315835509863794	0.00126513342760013	chr6	+	28141882	28159460	17578	protein_coding
ENSG00000256268	LINC02454	94.5067115847763	108.82036163151	39.3161170418547	25.9587144390532	9.88495497659593	9.92448285601337	9.69155641733545	9.62528879051579	67.1504761742984	-1.63637610315734	0.454318324866439	-3.60182720703243	0.000315988377047175	0.00126546970105567	chr12	+	65602877	65612997	10120	lncRNA
ENSG00000105254	TBCB	2362.66778961941	2584.23849784378	2004.20764083129	1805.12906560801	11.7885810531262	11.8789749011958	11.6281269180219	11.5298765605667	2189.06074847562	-0.376969469551413	0.10467658504467	-3.60127787308444	0.000316656906375997	0.00126787050040908	chr19	+	36115467	36125941	10474	protein_coding
ENSG00000188612	SUMO2	5623.14933929419	6136.09588695152	4944.6874642407	4541.77661474049	12.7430120447967	12.8479504921757	12.5910788770475	12.4924536351378	5311.42732630673	-0.309879880599537	0.0860515804289173	-3.60109458832673	0.000316880254981783	0.00126848817134848	chr17	-	75165585	75182959	17374	protein_coding
ENSG00000149926	TLCD3B	58.2425083022459	54.9003626249057	138.063573798141	141.774517320983	9.76808479575217	9.75561361774196	9.99756157279841	10.0062301178516	98.2452405115688	1.30699356763506	0.363057083740848	3.59996712959881	0.000318257409619118	0.00127372331199352	chr16	-	30026613	30052978	26365	protein_coding
ENSG00000140650	PMM2	1549.47050388994	1688.18615071585	1176.74052634574	1254.00558982503	11.3918106175629	11.468537507324	11.1593156991606	11.2111819647192	1417.10069269414	-0.414157059519994	0.115067527508161	-3.59925226941738	0.000319133488522868	0.0012769512129564	chr16	+	8797838	8849325	51487	protein_coding
ENSG00000179818	PCBP1-AS1	484.621625684725	476.456718494718	691.232197294003	726.844004293489	10.5496581886149	10.5399549445573	10.7688403873044	10.8024544794342	594.788636441734	0.561143725989278	0.155938979409719	3.59848274057836	0.000320079087903982	0.00128045581962809	chr2	-	69962262	70087015	124753	lncRNA
ENSG00000175893	ZDHHC21	762.647184184125	674.490169391699	458.078479952772	503.199695280108	10.8352516517426	10.7526743075341	10.5177570351173	10.571389158928	599.603882202176	-0.580038426249933	0.161210611865711	-3.5980164056018	0.000320653397288879	0.00128247390133269	chr9	-	14611070	14693432	82362	protein_coding
ENSG00000198736	MSRB1	683.525286113149	635.275624659624	902.442035356059	970.456555183065	10.7614283484626	10.7138376214246	10.9549223622709	11.0089579185485	797.924875327974	0.5062761458886	0.140721106754368	3.5977271467337	0.000321010115210389	0.00128362102253771	chr16	-	1938228	1943199	4971	protein_coding
ENSG00000148110	MFSD14B	2658.27599213458	2878.34758333434	2241.93299968902	2094.66857281283	11.907886334864	11.9903767384688	11.7366545676164	11.6704713129768	2468.30628699269	-0.352505066247048	0.0979822414308533	-3.59764240028957	0.000321114695997314	0.00128375964465549	chr9	+	94374568	94461042	86474	protein_coding
ENSG00000138796	HADH	1016.49660716184	1220.55270478585	789.06532574699	792.739202484931	11.044181821595	11.1889923565667	10.858850627394	10.8620936985456	954.713460044903	-0.500803778776819	0.139255162657335	-3.59630314036647	0.000322771640803634	0.00128988440967665	chr4	+	107989713	108035174	45461	protein_coding
ENSG00000117748	RPA2	682.426370862164	975.461800210379	519.338476273801	540.140942751068	10.7603673685066	11.0128382633727	10.5898913027485	10.6132515380904	679.341897524353	-0.647323940532072	0.179997674214509	-3.59629058184738	0.000322787216123745	0.00128988440967665	chr1	-	27891523	27914575	23052	protein_coding
ENSG00000103494	RPGRIP1L	963.748675114521	976.442163828681	683.917570867611	701.883701948245	11.0037375729036	11.0135968100401	10.7618068415281	10.7790024402544	831.498027939765	-0.48567229004879	0.135069673941286	-3.59571675770764	0.000323499634870583	0.00129245002077755	chr16	-	53598152	53703889	105737	protein_coding
ENSG00000090006	LTBP4	4385.77076668421	4684.17736824642	5582.88861994336	5506.2426973607	12.4523303701483	12.5281048289835	12.7344372997059	12.7179683786564	5039.76986305867	0.289807723631954	0.0806076970717799	3.59528598582695	0.000324035417015404	0.00129408784559325	chr19	+	40593165	40629818	36653	protein_coding
ENSG00000138028	CGREF1	178.024270659695	212.73890517151	92.3471586331935	90.8555005366861	10.0852828389685	10.1532876811635	9.87872823767743	9.87438318055615	143.491458750271	-1.09366609118091	0.304195490957078	-3.59527384097624	0.000324050534475425	0.00129408784559325	chr2	-	27098888	27119115	20227	protein_coding
ENSG00000235505	CASP4LP	26.3739660236585	26.469817694151	95.0901435430904	80.8713795985887	9.62758012498684	9.62810643533827	9.88662454604633	9.84429937864848	57.2013267148721	1.73597675906903	0.483079187920047	3.59356561507747	0.000326183459163422	0.00130232239120651	chr11	-	104903452	104919073	15621	transcribed_unprocessed_pseudogene
ENSG00000172922	RNASEH2C	1204.4111150804	1458.78106403321	1002.10382041564	894.577236053525	11.1781415636054	11.3390547795723	11.0332818798995	10.9485101245573	1139.9683088957	-0.489972418281333	0.136647619764108	-3.58566376148491	0.000336221936129285	0.00134211025895781	chr11	-	65715079	65720798	5719	protein_coding
ENSG00000100865	CINP	804.405963721584	984.285072775096	638.201155702664	576.083778128218	10.8723312702482	11.0196477834723	10.7167838275618	10.6524002765556	750.743992581891	-0.5592042871948	0.155989829219562	-3.58487659094553	0.000337237630772177	0.00134587206612448	chr14	-	102341101	102362916	21815	protein_coding
ENSG00000148303	RPL7A	27578.3771387389	30352.0576226265	24619.2038946274	23793.1586075799	14.8166368580991	14.9490978189718	14.6604546536013	14.6136545695447	26585.6993158932	-0.258985316357879	0.0722531527024096	-3.584415443082	0.000337833987625126	0.00134795907882933	chr9	+	133348217	133351426	3209	protein_coding
ENSG00000133069	TMCC2	490.116201939654	509.789081516982	316.357592941435	318.493457925306	10.5561348305263	10.5789846513773	10.3263212113165	10.3295307805362	408.689083580844	-0.655627493293554	0.182933434341994	-3.58396755438296	0.000338414142119374	0.00134998055129175	chr1	+	205227945	205273343	45398	protein_coding
ENSG00000143458	GABPB2	529.677150975142	537.239262829435	741.520253975445	813.705856454936	10.6015682559584	10.6100250700016	10.8160154425827	10.8804263233548	655.535631058739	0.543239002198615	0.151659655952153	3.58196119322599	0.000341024459384784	0.00136009798506155	chr1	+	151070760	151125542	54782	protein_coding
ENSG00000168906	MAT2A	5385.78364508126	6283.1504296968	7257.93807158703	7270.43686712251	12.6916919867094	12.8766578659405	13.0535759846715	13.0557076516348	6549.3272533719	0.315899023021004	0.0881955278609597	3.58180318982861	0.000341230823148921	0.00136062548852562	chr2	+	85539167	85545281	6114	protein_coding
ENSG00000236548	RNF217-AS1	75.8251523180182	78.429089464151	163.664766290511	180.712588979562	9.82836407614166	9.8366529013151	10.0550916490238	10.0907894149624	124.657899263061	1.15795801670299	0.323307631315373	3.58159815774175	0.000341498783915636	0.00136139832181044	chr6	-	124644610	124963101	318491	lncRNA
ENSG00000081059	TCF7	1691.2305712671	1616.61960657981	1216.0566433876	1290.94683729599	11.470171505947	11.4295214264593	11.1859795476905	11.2352338425553	1453.71341463263	-0.399971547702639	0.111680441657113	-3.5813929616311	0.000341767156132064	0.00136217245949576	chr5	+	134114680	134148210	33530	protein_coding
ENSG00000070731	ST6GALNAC2	257.14616873067	186.269087477359	106.976411485977	104.833269850022	10.2320721655089	10.1020342836816	9.91954882696019	9.91375833664155	163.806234386007	-1.06422589943161	0.297169967006031	-3.58120273779218	0.000342016122614405	0.00136286893303943	chr17	-	76565376	76585860	20484	protein_coding
ENSG00000127561	SYNGR3	376.927931088119	308.814539765095	576.026831078336	516.179052499634	10.413075754447	10.3148891028977	10.6523394063052	10.5862958715844	444.487088607796	0.673286033255161	0.188009326031073	3.58113103997768	0.000342110005306995	0.00136294725915536	chr16	+	1989969	1994275	4306	protein_coding
ENSG00000136280	CCM2	1434.08440253643	1688.18615071585	1154.79664706657	1149.17231997501	11.3243022395147	11.468537507324	11.1441783472465	11.1402682884953	1356.55988007346	-0.439080265616287	0.122633919763273	-3.58041450900262	0.000343049572019995	0.00136639397861847	chr7	+	45000187	45076469	76282	protein_coding
ENSG00000101608	MYL12A	7266.02763951792	7052.73587006378	5731.00980507779	6090.3137722394	13.0549560224847	13.0181152987946	12.7657318025434	12.8388933964841	6535.02177172472	-0.276561543053881	0.0772469904063159	-3.58022418218727	0.000343299547619528	0.0013670931020147	chr18	+	3247480	3256227	8747	protein_coding
ENSG00000185561	TLCD2	312.091931279959	268.619631414717	461.735793165968	477.240980841054	10.3198750434671	10.2511993815131	10.5222148238687	10.5408911219707	379.922084175425	0.694315260421973	0.194000249392718	3.57894004051747	0.000344990600305272	0.00137352935880429	chr17	-	1702815	1710377	7562	protein_coding
ENSG00000135837	CEP350	3493.45158288377	3409.70466445397	2578.40581530303	2888.40618739157	12.1977168720396	12.1712498981805	11.8766709434351	11.9940308272444	3092.49206250808	-0.336779413910965	0.0941025313573139	-3.57885605257727	0.000345101472876569	0.00137367293409052	chr1	+	179954809	180114875	160066	protein_coding
ENSG00000125485	DDX31	623.084947308932	630.373806568114	412.362064787825	422.328315681519	10.7014726064722	10.7088829043329	10.4602205429268	10.4730627452504	522.037283586597	-0.586795381953223	0.16398990505361	-3.57824087867722	0.0003459145813662	0.00137661108431863	chr9	-	132592996	132670401	77405	protein_coding
ENSG00000180537	RNF182	785.724404454826	837.230530029812	562.311906528852	565.101245096311	10.8558933719901	10.9006503970869	10.6375748284154	10.6405947147711	687.59202152745	-0.525960228210933	0.147004875014832	-3.57784208284158	0.00034644264837239	0.00137841384819368	chr6	+	13924445	13980008	55563	protein_coding
ENSG00000188706	ZDHHC9	1518.70087686234	1389.17524713378	1959.40555396964	1850.05760982944	11.3741539761725	11.297028321218	11.6066445563466	11.5526986668058	1679.3348219488	0.390235021397271	0.109073687551189	3.57771915627344	0.000346605574032378	0.00137876333413833	chrX	-	129803287	129843886	40599	protein_coding
ENSG00000116171	SCP2	2505.52677224756	2380.32286523698	3040.14160846899	3083.09654568447	11.8475488496326	11.7960093246877	12.0480054881505	12.0629083753365	2752.2719479095	0.325871857914948	0.09110755223198	3.5767820551825	0.000347849956373416	0.00138341366665122	chr1	+	52927275	53051698	124423	protein_coding
ENSG00000112237	CCNC	1201.11436932745	1114.67343400925	776.264729500805	886.589939303047	11.1759136336859	11.1160068222125	10.8474777632466	10.9419616472787	994.660618035137	-0.47807070512973	0.133696405979309	-3.57579324311618	0.000349167536402281	0.00138835303235571	chr6	-	99542386	99568660	26274	protein_coding
ENSG00000175866	BAIAP2	1206.60894558238	1436.23270081227	1777.45422161315	1773.17987860609	11.1796246190108	11.3255923439159	11.5156184736514	11.5134024217332	1548.36893665347	0.425180854819331	0.118915293301699	3.57549347114344	0.000349567900091294	0.0013896440314952	chr17	+	81035161	81117432	82271	protein_coding
ENSG00000165434	PGM2L1	1019.7933529148	903.895256074341	1312.97544353729	1306.92143079695	11.0466645733768	10.9561033329978	11.2493588072951	11.2454927775585	1135.89637083084	0.446348818679411	0.124846633489473	3.57517704886328	0.000349990967073082	0.00139102470506405	chr11	-	74330315	74398433	68118	protein_coding
ENSG00000103707	MTFMT	456.049829159095	508.80871789868	314.528936334837	286.544270923395	10.5152755412571	10.577858232964	10.3235637240333	10.2802067949102	391.482938579002	-0.68282535480178	0.191011765289066	-3.57478165687036	0.000350520292267009	0.00139282700857105	chr15	-	65001511	65029639	28128	protein_coding
ENSG00000070366	SMG6	2801.13497476273	2962.65885450831	3640.8553037364	3531.38357580504	11.9619977956157	12.0207085377236	12.2431111255366	12.2095407215287	3234.00817720312	0.315255103199075	0.0881945623362295	3.57454127383964	0.000350842467394295	0.00139380557903376	chr17	-	2059842	2303785	243943	protein_coding
ENSG00000117133	RPF1	763.746099435111	832.328711938303	545.853997069471	557.113948345833	10.8362432316021	10.8964657216693	10.6195744770871	10.6319236050974	674.760689197179	-0.533678393590431	0.149334329588394	-3.57371540128378	0.000351951460804436	0.00139790887373806	chr1	+	84479265	84498352	19087	protein_coding
ENSG00000176428	VPS37D	192.31016892251	192.15126918717	333.729830704115	335.466463520072	10.1140585613341	10.1137448898666	10.3520874653553	10.3546217736137	263.414433083467	0.799577330890341	0.223810629909595	3.57256190741843	0.000353505877154239	0.00140377917740185	chr7	+	73667830	73672110	4280	protein_coding
ENSG00000112739	PRPF4B	3214.32710913338	3224.41594059491	2578.40581530303	2596.86985599913	12.1074651178728	12.110831799697	11.8766709434351	11.8839510550859	2903.50468025761	-0.315176739850141	0.0882254598053872	-3.57240121553774	0.000353722929908733	0.00140433739221279	chr6	+	4021266	4064982	43716	protein_coding
ENSG00000125503	PPP1R12C	2701.13368692302	3130.30103323793	3740.51708879599	3672.15968103221	11.9243460695285	12.0791018893713	12.2729848663727	12.2525638386198	3311.02787249729	0.345703634524638	0.0968003943855693	3.57130398815994	0.00035520833191021	0.00140992982934182	chr19	-	55090917	55117637	26720	protein_coding
ENSG00000131378	RFTN1	7741.85794319476	6195.89806766793	8910.12931564823	8838.9422664976	13.1338678126019	12.8596948754401	13.3109198524276	13.300736388945	7921.70689825213	0.349046496621734	0.0977596539572659	3.57045552528565	0.000356360959515909	0.00141419925191941	chr3	-	16315844	16513699	197855	protein_coding
ENSG00000150776	NKAPD1	1005.50745465198	1108.79125229944	1455.61065885192	1391.78645877077	11.0358685218645	11.1118215355908	11.3371704824689	11.2986303331558	1240.42395614353	0.429048788259407	0.120194542711475	3.56961953995973	0.000357500056759844	0.00141841314654803	chr11	+	112074286	112085150	10864	protein_coding
ENSG00000108021	TASOR2	3386.85680353815	3500.87848095604	2617.72193234488	2868.43794551538	12.1639406465289	12.2000398593705	11.8921261725202	11.9867672214274	3093.47379058861	-0.32858136246544	0.0920528699828613	-3.56948525914093	0.000357683342258369	0.0014188337719914	chr10	+	5684837	5763740	78903	protein_coding
ENSG00000077264	PAK3	385.719253096006	414.693810541699	234.982373947829	246.607787171005	10.4249986560177	10.4632408574845	10.1937602742193	10.2140894113687	320.500806189135	-0.733622650199114	0.205543833074964	-3.56917859915336	0.000358102244828604	0.00142018864352977	chrX	+	110944284	111220918	276634	protein_coding
ENSG00000116898	MRPS15	1302.21457241814	1400.9396105534	985.645910956263	1021.37557196736	11.242478753969	11.3042299389273	11.0206945663119	11.0478543015348	1177.54391647379	-0.430075319414103	0.120515802938697	-3.56862178176642	0.000358864039552596	0.00142290250362012	chr1	-	36455717	36464384	8667	protein_coding
ENSG00000167524	RSKR	306.59735502503	302.932358055283	156.35013986412	181.711001073372	10.3114994442489	10.3058665012637	10.0391714747461	10.0928233782383	236.897713504451	-0.851293537397814	0.238652219145986	-3.56708829460776	0.000360969879936105	0.00143094320712149	chr17	-	28607962	28614185	6223	protein_coding
ENSG00000250241	AC105383.1	110.990440349563	70.586180517736	197.494913512572	203.676067137186	9.93023415098864	9.81123181109515	10.124218316456	10.1361456848145	145.686900379264	1.14750314348118	0.32170573735647	3.56693403391086	0.000361182354784993	0.0014314764512329	chr4	-	133088669	133149147	60478	lncRNA
ENSG00000140598	EFL1	984.628064883251	1048.00870796472	737.862940762249	722.85035591825	11.0199117065573	11.0677054698844	10.812651503866	10.7987354529413	873.337517382117	-0.476892046592076	0.133724778343419	-3.56622050527815	0.000362166673784516	0.00143506786017076	chr15	-	82130232	82262734	132502	protein_coding
ENSG00000166507	NDST2	1385.73213149306	1430.35051910245	1793.91213107253	1872.02267589326	11.2949128167495	11.3220568305956	11.5241162845856	11.5637135384326	1620.50436439033	0.380187178443347	0.106639463037239	3.56516403604344	0.000363628689666165	0.00144055016173681	chr10	-	73801915	73811598	9683	protein_coding
ENSG00000165724	ZMYND19	554.952201747814	771.546167603586	424.248332730711	408.350546368183	10.6295642144315	10.8432563791643	10.4755169162416	10.455001602904	539.774312112573	-0.673024426267489	0.188815551973237	-3.56445440660992	0.000364613820726917	0.00144414128045462	chr9	-	137582080	137590512	8432	protein_coding
ENSG00000116685	KIAA2013	2914.32324561426	3200.88721375567	2470.51507551375	2359.24777767241	12.003401379457	12.1029673949917	11.8333329647471	11.787137363814	2736.24332813902	-0.340619255923339	0.0955621141658906	-3.56437547344383	0.000364723552448555	0.00144426436706068	chr1	-	11919590	11926427	6837	protein_coding
ENSG00000155097	ATP6V1C1	2354.97538286251	2254.83632209434	1694.25034601295	1876.0163242685	11.7853316852382	11.7423007545732	11.4717902506351	11.5657063769309	2045.01959380957	-0.368851500742957	0.103488848907163	-3.56416661928323	0.000365014047375762	0.00144510304827808	chr8	+	103021062	103073051	51989	protein_coding
ENSG00000113845	TIMMDC1	1552.76724964289	1609.7570612517	1244.40082078987	1135.19455066167	11.3936880758667	11.425717632985	11.2048515506382	11.1304964058343	1385.52992058653	-0.410151958402968	0.115132826576549	-3.56242412002511	0.000367446132337353	0.00145441816813504	chr3	+	119498546	119525090	26544	protein_coding
ENSG00000135899	SP110	814.296200980456	851.935984304341	1096.27963565544	1200.0913367593	10.8809382478324	10.9131136329555	11.1028710519205	11.1752214529286	990.650789424884	0.462183942623897	0.129761514766363	3.56179521683347	0.000368327635694705	0.00145759311349702	chr2	-	230165185	230219984	54799	protein_coding
ENSG00000118785	SPP1	241.76135521687	260.776722468302	144.463871921233	112.8205666005	10.205679155588	10.2381741063351	10.0124379467984	9.93503913858303	189.955629051726	-0.96468225468892	0.270849305671119	-3.56169365950043	0.000368470169001805	0.001457842974189	chr4	+	87975666	87983426	7760	protein_coding
ENSG00000139597	N4BP2L1	86.8143048278759	72.5469077543397	179.208347446593	172.725292229085	9.86242280950127	9.8177178061274	10.0877136419014	10.0742976865953	127.823713064473	1.14494138427804	0.32151781722108	3.56105112361709	0.000369373148759481	0.00146110076637691	chr13	-	32400723	32428178	27455	protein_coding
ENSG00000087302	RTRAF	2234.09470525407	2108.76214296736	1606.47482889625	1749.21798835466	11.7332130890667	11.6769488934215	11.4238943794851	11.5009092446322	1924.63741636809	-0.372105736576819	0.104507356810393	-3.56056978124447	0.00037005095218314	0.00146346663450071	chr14	+	51989545	52010694	21149	protein_coding
ENSG00000162191	UBXN1	2026.39972281776	2155.81959664585	2892.93475163786	2517.99530058816	11.6386404328999	11.6983522232384	11.9956727917014	11.8525757070161	2398.28734292241	0.371670271794042	0.104402709453305	3.55996768417468	0.000370900433591903	0.00146651028458538	chr11	-	62676498	62679117	2619	protein_coding
ENSG00000153130	SCOC	1298.91782666518	1266.62979484604	916.156959905544	981.439088214972	11.240363359173	11.2194537294669	10.9660206130694	11.0174556100484	1115.78591740793	-0.435277439792121	0.122282383081487	-3.55960874185826	0.000371407721965101	0.00146819991188874	chr4	+	140257285	140382556	125271	protein_coding
ENSG00000114439	BBX	6201.1787613127	6314.52206548246	7396.00164538517	7641.84616601973	12.8607272869092	12.8827077771812	13.0769477635728	13.1176401330012	6888.38715955002	0.264762863874962	0.0743813586278291	3.55953250598334	0.000371515548585141	0.00146831005232896	chr3	+	107522935	107811324	288389	protein_coding
ENSG00000119714	GPR68	163.73837239688	154.897451691698	68.5746227474209	70.8872586604914	10.055249916525	10.0359631470625	9.80448082841042	9.81223372153497	114.524426374123	-1.19199187322366	0.33488271681307	-3.55943084960406	0.00037165937502868	0.00146856239386198	chr14	-	91232531	91253925	21394	protein_coding
ENSG00000124610	H1-1	26.3739660236585	39.2145447320755	3.65731321319578	1.99682418761947	9.62758012498684	9.69110003377989	9.44517794995865	9.41686361675666	17.8106620391373	-3.52766339652152	0.991112932978869	-3.55929509053912	0.000371851532133602	0.00146900555788236	chr6	-	26017031	26017787	756	protein_coding
ENSG00000170323	FABP4	4.39566100394308	6.86254532811322	46.6307434682462	36.9412474709603	9.45561912569589	9.48526380200951	9.72297912143421	9.68072412729915	23.7075493178157	2.88442791847387	0.810661412215915	3.55811671187035	0.000373523347764058	0.00147529268910381	chr8	-	81478418	81483233	4815	protein_coding
ENSG00000235884	LINC00941	13.1869830118293	21.5679996026415	0	0	9.54255731076097	9.59982669896804	9.33670039833673	9.33670039833673	8.6887456536177	-6.6292658557327	1.86388749684148	-3.55668776520395	0.000375560080961522	0.00148288381553648	chr12	+	30755166	30802602	47436	lncRNA
ENSG00000198324	PHETA1	685.723116615121	821.544712136982	1119.13784323791	1025.3692203426	10.7635472188203	10.887205212509	11.1191737552184	11.0508520212651	912.943723083153	0.50795210124537	0.142817364609252	3.55665505126163	0.000375606830740668	0.00148288381553648	chr12	-	111360650	111369121	8471	protein_coding
ENSG00000116863	ADPRS	1057.15647144831	1287.21743083038	864.954574920803	790.742378297312	11.0744488218671	11.2328266313932	10.9240356911236	10.8603321790036	1000.0177138742	-0.502183311016795	0.141208472199469	-3.55632564530135	0.00037607787077652	0.00148442430421291	chr1	+	36088891	36093932	5041	protein_coding
ENSG00000085721	RRN3	1368.14948747728	1511.72069942151	1089.87933753234	1055.32158315689	11.2840541564395	11.3701144499603	11.0982667968406	11.0730992432813	1256.26777689701	-0.425196078624934	0.119585248707517	-3.55558970040599	0.000377132244190492	0.00148826612246418	chr16	-	15060032	15094272	34240	protein_coding
ENSG00000073670	ADAM11	28.57179652563	33.3323630222642	95.0901435430904	95.8475610057348	9.63941507130078	9.66356333361435	9.88662454604633	9.88878410648198	63.2104660241798	1.62307228556697	0.45673387430502	3.55364989740839	0.000379924615630976	0.00149866791656528	chr17	+	44758987	44781846	22859	protein_coding
ENSG00000185787	MORF4L1	8190.21536559695	8476.22384383812	7122.61748269879	6709.32927040143	13.204433180901	13.2476923085417	13.0302907368884	12.9567236191285	7624.59649063382	-0.268910805972591	0.0756718207132945	-3.55364524651046	0.000379931333820466	0.00149866791656528	chr15	+	78872813	78898133	25320	protein_coding
ENSG00000131323	TRAF3	2274.75456954055	2329.34395708529	1816.77033865501	1802.13382932658	11.7509701885038	11.7744478021809	11.5358281055714	11.5283408811486	2055.75067365185	-0.347433171490632	0.0977734235952664	-3.55345203957298	0.000380210518024827	0.00149944706442695	chr14	+	102777448	102911500	134052	protein_coding
ENSG00000178445	GLDC	61.5392540552032	91.1738165020756	17.37223776268	22.963478157624	9.78003311833107	9.87531348243938	9.57291350344337	9.60818134283118	48.2621966193957	-1.92508488040335	0.541882928996489	-3.55258447423028	0.000381466516026396	0.00150407733890416	chr9	-	6532466	6645729	113263	protein_coding
ENSG00000091436	MAP3K20	3308.83382071816	3447.93884556774	2663.43834750983	2765.60149985297	12.1386857227785	12.1833958856704	11.9098795204403	11.9487374510357	3046.45312841217	-0.315885196841739	0.0889228657377392	-3.55235061557037	0.000381805742530991	0.00150509167976687	chr2	+	173075845	173268015	192170	protein_coding
